Source;Target;Tie_type;Weight
helmut_kleebank;jamila_anna;weak;2
helmut_kleebank;larsklingbeil;weak;3
helmut_kleebank;lisapaus;weak;1
helmut_kleebank;schneidercar;strong;7
helmut_kleebank;stuewer;strong;3
helmut_kleebank;victorperli;no tie;1
herr_emmerich;ABaerbockArchiv;weak;4
herr_emmerich;GoeringEckardt;strong;1
herr_emmerich;KonstantinNotz;strong;1
herr_emmerich;MiKellner;strong;2
herr_emmerich;agnieszka_mdb;strong;2
herr_emmerich;detzer_sandra;strong;2
herr_emmerich;fbanaszak;strong;1
herr_emmerich;filizgreen;strong;1
herr_emmerich;jamila_anna;weak;1
herr_emmerich;max_lucks;strong;1
herr_emmerich;svenlehmann;strong;2
hubertus_heil;BerndWestphal4;strong;1
hubertus_heil;Bundeskanzler;strong;2
hubertus_heil;CanselK;strong;1
hubertus_heil;Doro_Martin;strong;1
hubertus_heil;FalkoMohrs;strong;2
hubertus_heil;GrueneBeate;strong;1
hubertus_heil;HBraun;weak;1
hubertus_heil;HeikoMaas;strong;2
hubertus_heil;KerstinGriese;strong;3
hubertus_heil;LeniBreymaier;strong;1
hubertus_heil;OlafScholz;strong;14
hubertus_heil;hubertus_heil;same person;8
hubertus_heil;isacademartori;strong;1
hubertus_heil;johannesvogel;strong;1
hubertus_heil;larsklingbeil;strong;2
hubertus_heil;schneidercar;strong;2
hubertus_heil;sonjaeichwede;strong;1
hubertus_heil;verenahubertz;strong;1
inge_graessle;AWidmannMauz;strong;6
inge_graessle;ArminLaschet;strong;1
inge_graessle;ChristianHaase6;no tie;1
inge_graessle;HeikoMaas;no tie;1
inge_graessle;MarcusFaber;no tie;1
inge_graessle;PaulZiemiak;strong;1
inge_graessle;RKiesewetter;strong;1
inge_graessle;SteffenBilger;strong;1
inge_graessle;axel_knoerig;strong;1
inge_graessle;detzer_sandra;strong;2
inge_graessle;fiedelseb;weak;1
inge_graessle;groehe;no tie;1
inge_graessle;inge_graessle;same person;3
ingoschaeferspd;Bundeskanzler;weak;1
ingoschaeferspd;EskenSaskia;strong;1
ingoschaeferspd;OlafScholz;weak;3
isacademartori;Bundeskanzler;weak;8
isacademartori;HakanDemirNK;strong;1
isacademartori;HeikoMaas;weak;1
isacademartori;JensZSPD;weak;1
isacademartori;Karl_Lauterbach;weak;2
isacademartori;MAStrackZi;no tie;1
isacademartori;MatthiasHauer;no tie;1
isacademartori;MiKellner;weak;1
isacademartori;MiRo_SPD;strong;2
isacademartori;NielsAnnen;weak;1
isacademartori;OlafScholz;strong;3
isacademartori;Oliver_Krischer;weak;1
isacademartori;ParsaMarvi;strong;1
isacademartori;Wissing;weak;1
isacademartori;derya_tn;strong;1
isacademartori;josephineortleb;strong;1
isacademartori;rischwasu;strong;1
isacademartori;starkwatzinger;weak;1
jamila_anna;ABaerbockArchiv;strong;14
jamila_anna;ChrisKuehn_mdb;strong;1
jamila_anna;GoeringEckardt;strong;1
jamila_anna;IreneMihalic;strong;1
jamila_anna;MiKellner;strong;9
jamila_anna;Oliver_Krischer;strong;1
jamila_anna;Ricarda_Lang;strong;1
jamila_anna;agnieszka_mdb;strong;1
jamila_anna;fbanaszak;strong;2
jamila_anna;janoschdahmen;strong;2
jamila_anna;max_lucks;strong;4
jamila_anna;nyke_slawik;strong;2
jamila_anna;sven_kindler;strong;3
jamila_anna;svenlehmann;strong;2
jankortemdb;DietmarBartsch;strong;6
jankortemdb;FrankSchwabe;strong;1
jankortemdb;GregorGysi;strong;1
jankortemdb;HeidiReichinnek;strong;1
jankortemdb;Janine_Wissler;strong;1
jankortemdb;LoetzschMdB;strong;1
jankortemdb;NicoleGohlke;strong;1
jankortemdb;PetraPauMaHe;strong;1
jankortemdb;SusanneHennig;strong;2
jankortemdb;katjakipping;strong;1
jankortemdb;schneidercar;strong;1
janoschdahmen;BriHasselmann;strong;2
janoschdahmen;GoeringEckardt;strong;2
janoschdahmen;IreneMihalic;strong;4
janoschdahmen;K_SA;strong;1
janoschdahmen;Karl_Lauterbach;strong;2
janoschdahmen;KonstantinNotz;strong;3
janoschdahmen;MiRo_SPD;weak;1
janoschdahmen;Oliver_Krischer;strong;4
janoschdahmen;annachristmann;strong;1
janoschdahmen;ebner_sha;strong;2
janoschdahmen;fbanaszak;strong;1
janoschdahmen;herr_emmerich;strong;1
janoschdahmen;linda_lobster;strong;1
janoschdahmen;till_steffen;strong;1
jensbeeck;Lambsdorff;weak;1
jensbeeck;MarcoBuschmann;strong;1
jensbeeck;bstrasser;strong;1
jensbeeck;c_lindner;strong;5
jensbeeck;christianduerr;strong;2
jensbeeck;florian_toncar;strong;1
jensbeeck;torstenherbst;strong;1
jensspahn;AWidmannMauz;weak;1
jensspahn;JoWadephul;weak;1
jensspahn;MarioCzaja;strong;1
jensspahn;PaulZiemiak;strong;2
jensspahn;SerapGueler;strong;1
jensteutrine;KonstantinKuhle;strong;1
jensteutrine;MAStrackZi;strong;1
jensteutrine;Wissing;strong;1
jensteutrine;alexmuellerfdp;no tie;1
jensteutrine;c_lindner;strong;1
jensteutrine;f_schaeffler;strong;1
jensteutrine;max_fksr;strong;1
jessi_rosenthal;Bundeskanzler;weak;1
jessi_rosenthal;CarmenWegge;strong;1
jessi_rosenthal;KarambaDiaby;weak;1
jessica_tatti;victorperli;strong;1
johannesvogel;DFoest;strong;1
johannesvogel;DjirSarai;strong;1
johannesvogel;GydeJ;strong;1
johannesvogel;KatrinHelling;strong;1
johannesvogel;KonstantinKuhle;strong;9
johannesvogel;Lambsdorff;weak;2
johannesvogel;MAStrackZi;strong;1
johannesvogel;Wissing;strong;2
johannesvogel;c_lindner;strong;4
johannesvogel;christianduerr;strong;3
johannesvogel;ria_schroeder;strong;4
johannesvogel;starkwatzinger;strong;2
johannesvogel;verenahubertz;strong;1
josephineortleb;CarmenWegge;weak;1
josephineortleb;FalkoMohrs;strong;1
josephineortleb;FrankSchwabe;weak;1
josephineortleb;HeikoMaas;strong;1
josephineortleb;KarambaDiaby;strong;2
josephineortleb;Karl_Lauterbach;weak;1
josephineortleb;LeniBreymaier;strong;1
josephineortleb;ThomasHitschler;strong;2
josephineortleb;Timon_Gremmels;strong;5
josephineortleb;baerbelbas;strong;1
josephineortleb;helgelindh;strong;1
josephineortleb;hubertus_heil;strong;3
josephineortleb;larsklingbeil;strong;2
josip_juratovic;HeikoMaas;weak;8
josip_juratovic;NielsAnnen;strong;1
josip_juratovic;hubertus_heil;strong;1
josip_juratovic;larscastellucci;strong;1
josip_juratovic;nouripour;no tie;1
jschraps;BaerbelKofler;weak;1
jschraps;Bundeskanzler;weak;1
jschraps;CPetryMdB;strong;10
jschraps;CarstenTraeger;strong;1
jschraps;FalkoMohrs;strong;1
jschraps;FrankSchwabe;strong;2
jschraps;HeikoMaas;strong;3
jschraps;Helge_Limburg;strong;1
jschraps;JBrandenburgFDP;strong;1
jschraps;Johann_Saathoff;strong;2
jschraps;Kaiser_SPD;strong;2
jschraps;KarambaDiaby;strong;2
jschraps;NielsAnnen;strong;1
jschraps;OlafScholz;strong;2
jschraps;Timon_Gremmels;strong;2
jschraps;helgelindh;strong;1
jschraps;hubertus_heil;strong;2
jschraps;josephineortleb;strong;1
jschraps;juergenhardt;weak;1
jschraps;larscastellucci;strong;4
jschraps;larsklingbeil;strong;2
jschraps;mesarosch;weak;4
jschraps;schneidercar;strong;1
jschraps;sebast_hartmann;weak;1
jschraps;stadler_svenja;strong;1
juergencosse;DirkWieseSPD;strong;3
juergencosse;Doro_Martin;weak;1
juergencosse;FrankSchwabe;strong;1
juergencosse;HeikoMaas;strong;2
juergencosse;KaczmarekOliver;strong;1
juergencosse;NielsAnnen;weak;1
juergencosse;NilsSchmid;strong;1
juergencosse;OlafScholz;weak;2
juergencosse;ParsaMarvi;strong;1
juergencosse;Timon_Gremmels;strong;1
juergencosse;helgelindh;strong;1
juergencosse;hubertus_heil;strong;3
juergencosse;juergencosse;same person;1
juergencosse;larscastellucci;strong;1
juergencosse;larsklingbeil;weak;2
juergencosse;sebast_hartmann;strong;1
juergenhardt;ArminLaschet;strong;1
juergenhardt;JTrittin;weak;1
juergenhardt;JoWadephul;strong;1
juergenhardt;TErndl;strong;1
julia_verlinden;ABaerbockArchiv;strong;3
julia_verlinden;ChrisKuehn_mdb;strong;5
julia_verlinden;Ingrid_Nestle;strong;1
julia_verlinden;JTrittin;strong;2
julia_verlinden;KonstantinNotz;strong;1
julia_verlinden;ManuelaRottman;strong;1
julia_verlinden;MiKellner;strong;4
julia_verlinden;Oliver_Krischer;strong;2
julia_verlinden;Ricarda_Lang;strong;3
julia_verlinden;StefanGelbhaar;strong;2
julia_verlinden;Timon_Gremmels;strong;1
julia_verlinden;W_SK;strong;1
julia_verlinden;badulrichmartha;strong;3
julia_verlinden;filizgreen;strong;1
julia_verlinden;jamila_anna;strong;2
julia_verlinden;janoschdahmen;strong;1
julia_verlinden;julia_verlinden;same person;6
julia_verlinden;katdro;strong;3
julia_verlinden;lisapaus;strong;1
julia_verlinden;nyke_slawik;strong;1
julia_verlinden;sven_kindler;strong;4
julia_verlinden;svenlehmann;strong;3
jungeinberlin;Bundeskanzler;weak;1
jungeinberlin;KaczmarekOliver;weak;1
jungeinberlin;schneidercar;strong;3
jws_afd;AfDProtschka;weak;1
jws_afd;Beatrix_vStorch;strong;1
jws_afd;M_Reichardt_AfD;strong;2
jws_afd;Tino_Chrupalla;strong;2
karlbaer;GansGruen;strong;2
karlbaer;Helge_Limburg;weak;1
karlbaer;KathrinAnna;strong;2
karlbaer;MiKellner;weak;1
karlbaer;Oliver_Krischer;weak;1
karlbaer;RenateKuenast;strong;1
karlbaer;ebner_sha;strong;2
karlbaer;ekindeligoez;strong;1
karlbaer;jamila_anna;strong;1
karlbaer;robinwagener;weak;1
karlbaer;svenlehmann;weak;1
karo_otte;Helge_Limburg;strong;2
karo_otte;JTrittin;strong;1
karo_otte;KathrinAnna;strong;1
karo_otte;MiKellner;strong;1
karo_otte;Ricarda_Lang;weak;3
karo_otte;cj_schroeder;strong;1
karo_otte;jamila_anna;weak;2
karo_otte;nyke_slawik;weak;1
kassem_ts;filizgreen;strong;3
kassem_ts;rasha_nasr_;strong;1
katdro;ABaerbockArchiv;strong;10
katdro;BriHasselmann;strong;13
katdro;ChrisKuehn_mdb;strong;1
katdro;Erhard_Grundl;strong;2
katdro;GoeringEckardt;strong;2
katdro;GruenClaudia;strong;2
katdro;GrueneBeate;strong;2
katdro;Helge_Limburg;strong;1
katdro;IreneMihalic;strong;6
katdro;JTrittin;strong;2
katdro;KaiGehring;strong;1
katdro;Karl_Lauterbach;no tie;1
katdro;KonstantinNotz;strong;2
katdro;ManuelaRottman;strong;2
katdro;MariaKlSchmeink;strong;3
katdro;MiKellner;strong;6
katdro;Oliver_Krischer;strong;13
katdro;Ricarda_Lang;strong;2
katdro;SteffiLemke;strong;3
katdro;TabeaRoessner;strong;3
katdro;agnieszka_mdb;strong;7
katdro;cem_oezdemir;strong;2
katdro;fbanaszak;strong;1
katdro;fbrantner;strong;1
katdro;filizgreen;strong;1
katdro;jamila_anna;strong;1
katdro;janoschdahmen;strong;1
katdro;julia_verlinden;strong;2
katdro;kathabeck;strong;1
katdro;katrinuhligbn;strong;1
katdro;linda_lobster;strong;1
katdro;max_lucks;strong;1
katdro;nouripour;strong;2
katdro;sven_kindler;strong;7
katdro;svenlehmann;strong;9
katdro;till_steffen;strong;1
kathabeck;ABaerbockArchiv;weak;1
kathabeck;BriHasselmann;strong;1
kathabeck;DJanecek;strong;1
kathabeck;Karl_Lauterbach;weak;1
kathabeck;KonstantinNotz;strong;1
kathabeck;MiKellner;strong;2
kathabeck;Oliver_Krischer;strong;2
kathabeck;cem_oezdemir;strong;1
kathabeck;fbrantner;strong;1
kathabeck;jamila_anna;weak;1
kathabeck;karlbaer;weak;1
kathabeck;katdro;strong;1
kathabeck;kathabeck;same person;2
kathabeck;svenlehmann;strong;2
kathabeck;till_steffen;strong;1
katjadler;Bundeskanzler;weak;1
katjadler;DFoest;strong;2
katjadler;JBrandenburgFDP;strong;1
katjadler;LindaTeuteberg;weak;1
katjadler;MAStrackZi;strong;1
katjadler;MarcoBuschmann;strong;2
katjadler;Wissing;weak;2
katjadler;c_lindner;strong;3
katjadler;christianduerr;weak;1
katjadler;f_schaeffler;weak;1
katjadler;jensteutrine;strong;1
katjadler;starkwatzinger;strong;2
katjakipping;CarenLay;strong;4
katjakipping;Conni_Moehring;strong;2
katjakipping;Janine_Wissler;strong;2
katjakipping;LINKEPELLI;no tie;1
katjakipping;MartinaRenner;strong;2
katjakipping;SusanneHennig;strong;2
katjakipping;jankortemdb;strong;1
katjakipping;pascalmeiser;weak;4
katjakipping;voglerk;strong;3
katrin_staffler;Kiessling_MdB;strong;1
katrin_staffler;MichaelFrieser;weak;1
katrinuhligbn;LukasBenner_;strong;1
katrinuhligbn;Oliver_Krischer;strong;1
katrinuhligbn;Ricarda_Lang;weak;1
koehler_fdp;DFoest;strong;2
koehler_fdp;DanielaKluckert;strong;1
koehler_fdp;GydeJ;strong;7
koehler_fdp;JBrandenburgFDP;strong;4
koehler_fdp;JudithSkudelny;strong;2
koehler_fdp;KonstantinKuhle;strong;5
koehler_fdp;MAStrackZi;strong;1
koehler_fdp;ManuelHoeferlin;strong;1
koehler_fdp;MarcoBuschmann;strong;1
koehler_fdp;MdBKlein;strong;1
koehler_fdp;StephanThomae;strong;1
koehler_fdp;Wissing;strong;3
koehler_fdp;badulrichmartha;strong;2
koehler_fdp;c_lindner;strong;10
koehler_fdp;christianduerr;strong;6
koehler_fdp;johannesvogel;strong;2
koehler_fdp;ria_schroeder;strong;2
kratermensch;OlafScholz;weak;1
kristine_lutke;DFoest;strong;3
kristine_lutke;GydeJ;weak;1
kristine_lutke;IngoBodtke;strong;1
kristine_lutke;LindaTeuteberg;weak;1
kristine_lutke;MarcoBuschmann;strong;2
kristine_lutke;MdBKlein;strong;1
kristine_lutke;UllmannMdB;strong;1
kristine_lutke;Wissing;weak;1
kristine_lutke;c_lindner;strong;3
kristine_lutke;max_fksr;strong;2
kristine_lutke;nicole_ae_bauer;strong;1
kristine_lutke;ulrichlechte;strong;1
krusehamburg;DFoest;strong;1
krusehamburg;KonstantinKuhle;strong;2
krusehamburg;MAStrackZi;strong;2
krusehamburg;MarcoBuschmann;strong;4
krusehamburg;OlliLuksic;strong;1
krusehamburg;Wissing;strong;1
krusehamburg;c_lindner;strong;7
krusehamburg;christianduerr;strong;2
krusehamburg;florian_toncar;strong;4
krusehamburg;johannesvogel;strong;5
krusehamburg;krusehamburg;same person;2
krusehamburg;ria_schroeder;strong;1
krusehamburg;starkwatzinger;strong;1
larscastellucci;Andreas_Rimkus;strong;1
larscastellucci;EsraLimbacher;strong;1
larscastellucci;FrankSchwabe;strong;6
larscastellucci;HeikoMaas;strong;1
larscastellucci;KerstinGriese;strong;1
larscastellucci;MiRo_SPD;strong;5
larscastellucci;MuellerChemnitz;strong;1
larscastellucci;NielsAnnen;strong;2
larscastellucci;NilsSchmid;strong;1
larscastellucci;OlafScholz;strong;10
larscastellucci;ParsaMarvi;strong;2
larscastellucci;Timon_Gremmels;strong;1
larscastellucci;helgelindh;strong;1
larscastellucci;hubertus_heil;strong;4
larscastellucci;isacademartori;strong;1
larscastellucci;mesarosch;strong;3
larscastellucci;schneidercar;strong;1
larscastellucci;sebast_hartmann;strong;1
larscastellucci;stadler_svenja;strong;2
larscastellucci;sven_kindler;strong;1
larsklingbeil;Bundeskanzler;weak;1
larsklingbeil;DirkWieseSPD;strong;1
larsklingbeil;HeikoMaas;strong;3
larsklingbeil;JasminaHostert;strong;1
larsklingbeil;JensZSPD;strong;1
larsklingbeil;KaczmarekOliver;strong;1
larsklingbeil;Karl_Lauterbach;strong;1
larsklingbeil;KuehniKev;strong;2
larsklingbeil;OlafScholz;strong;10
larsklingbeil;ThomasHitschler;strong;4
larsklingbeil;Wissing;strong;1
larsklingbeil;hahnflo;strong;1
larsklingbeil;hubertus_heil;strong;8
larsklingbeil;mesarosch;strong;1
larsklingbeil;oezoguz;strong;1
larsklingbeil;schneidercar;strong;3
laura_kraft_;BriHasselmann;strong;1
laura_kraft_;Ricarda_Lang;weak;1
laura_kraft_;ulle_schauws;strong;1
lennardoehl;BriHasselmann;no tie;1
lennardoehl;Bundeskanzler;weak;1
lennardoehl;Dr_Pantazis;strong;1
lennardoehl;Timon_Gremmels;strong;1
lime_green_leni;ABaerbockArchiv;weak;1
lime_green_leni;BriHasselmann;strong;1
lime_green_leni;KonstantinNotz;weak;1
lime_green_leni;MiKellner;strong;1
lime_green_leni;Ricarda_Lang;strong;2
lime_green_leni;SaskiaLeaRaquel;strong;2
lime_green_leni;agnieszka_mdb;strong;1
lime_green_leni;jamila_anna;strong;4
lime_green_leni;max_lucks;strong;1
lime_green_leni;ninastahr;strong;1
linda_lobster;ABaerbockArchiv;weak;1
linda_lobster;ChrisKuehn_mdb;weak;2
linda_lobster;GoeringEckardt;weak;1
linda_lobster;GruenClaudia;no tie;1
linda_lobster;janoschdahmen;strong;2
linda_lobster;ria_schroeder;no tie;1
linda_lobster;svenlehmann;strong;2
linda_lobster;till_steffen;strong;1
lisapaus;ABaerbockArchiv;strong;2
lisapaus;AnAudretsch;strong;4
lisapaus;BriHasselmann;strong;6
lisapaus;IreneMihalic;strong;4
lisapaus;KaiGehring;strong;1
lisapaus;KonstantinNotz;strong;1
lisapaus;LieblingXhain;strong;2
lisapaus;ManuelaRottman;strong;3
lisapaus;MiKellner;strong;1
lisapaus;RenateKuenast;strong;1
lisapaus;Ricarda_Lang;strong;2
lisapaus;Schmidt_MdB;strong;2
lisapaus;StefanGelbhaar;strong;2
lisapaus;agnieszka_mdb;strong;1
lisapaus;florian_toncar;strong;1
lisapaus;jamila_anna;strong;1
lisapaus;janoschdahmen;strong;3
lisapaus;katdro;strong;4
lisapaus;kathabeck;strong;1
lisapaus;katjakipping;weak;1
lisapaus;lisapaus;same person;7
lisapaus;ninastahr;strong;2
lisapaus;sven_kindler;strong;5
lisapaus;svenlehmann;strong;3
m_schieder;Achim_P;strong;5
m_schieder;BaerbelKofler;weak;2
m_schieder;BetMueller;strong;2
m_schieder;DirkWieseSPD;strong;1
m_schieder;FrankSchwabe;strong;1
m_schieder;HeikoMaas;weak;11
m_schieder;KerstinGriese;strong;2
m_schieder;LeniBreymaier;strong;3
m_schieder;MetinHakverdi;strong;1
m_schieder;MiRo_SPD;weak;6
m_schieder;MuellerChemnitz;strong;1
m_schieder;NielsAnnen;weak;4
m_schieder;OlafScholz;strong;9
m_schieder;Timon_Gremmels;strong;2
m_schieder;UliGroetsch;weak;1
m_schieder;baerbelbas;strong;2
m_schieder;helgelindh;strong;1
m_schieder;hubertus_heil;weak;2
m_schieder;josephineortleb;weak;1
m_schieder;josip_juratovic;weak;1
m_schieder;larscastellucci;strong;1
m_schieder;larsklingbeil;weak;3
m_schieder;michael_thews;weak;1
m_schieder;oezoguz;strong;2
m_schieder;schneidercar;weak;3
m_schieder;sebast_hartmann;weak;1
m_schieder;victorperli;no tie;1
maik_aussendorf;RenateKuenast;weak;1
maik_aussendorf;TabeaRoessner;strong;1
maik_aussendorf;kathabeck;strong;1
markuskurthmdb;ABaerbockArchiv;strong;1
markuskurthmdb;GoeringEckardt;strong;2
markuskurthmdb;GruenClaudia;strong;1
markuskurthmdb;GrueneBeate;strong;5
markuskurthmdb;KathrinAnna;strong;1
markuskurthmdb;crueffer;strong;5
max_fksr;Bundeskanzler;weak;1
max_fksr;GydeJ;weak;2
max_fksr;HeikoMaas;weak;1
max_fksr;KonstantinKuhle;strong;4
max_fksr;Lambsdorff;weak;1
max_fksr;LindaTeuteberg;weak;1
max_fksr;MAStrackZi;strong;3
max_fksr;MarcoBuschmann;strong;1
max_fksr;Wissing;weak;4
max_fksr;c_lindner;strong;13
max_fksr;f_schaeffler;strong;3
max_fksr;florian_toncar;strong;1
max_fksr;jensteutrine;strong;1
max_fksr;johannesvogel;strong;2
max_fksr;ria_schroeder;strong;2
max_fksr;starkwatzinger;strong;2
max_lucks;ABaerbockArchiv;strong;3
max_lucks;AnAudretsch;strong;1
max_lucks;ChrisKuehn_mdb;strong;1
max_lucks;DietmarBartsch;weak;1
max_lucks;IreneMihalic;strong;4
max_lucks;JTrittin;strong;3
max_lucks;KathrinAnna;strong;2
max_lucks;LamyaKaddor;strong;1
max_lucks;MiKellner;strong;4
max_lucks;Oliver_Krischer;strong;4
max_lucks;Ricarda_Lang;strong;4
max_lucks;SaskiaLeaRaquel;strong;1
max_lucks;agnieszka_mdb;strong;1
max_lucks;cem_oezdemir;strong;1
max_lucks;fbanaszak;strong;8
max_lucks;jamila_anna;strong;27
max_lucks;janoschdahmen;strong;1
max_lucks;julia_verlinden;strong;1
max_lucks;nyke_slawik;strong;9
max_lucks;schahinag;strong;1
max_lucks;svenlehmann;strong;7
maxmoerseburg;DerLenzMdB;no tie;1
maxmoerseburg;SteffenBilger;strong;2
maxmoerseburg;hahnflo;no tie;2
maxmoerseburg;smuellermdb;weak;1
maxmordhorst;GydeJ;weak;1
maxmordhorst;c_lindner;strong;1
maxmordhorst;jensteutrine;strong;2
meister_schafft;AlexanderRadwan;strong;1
meister_schafft;ArminLaschet;strong;2
meister_schafft;BjoernSimon;weak;1
meister_schafft;JoWadephul;strong;2
meister_schafft;JuliaKloeckner;weak;1
meister_schafft;KLeikert;strong;1
meister_schafft;Karl_Lauterbach;no tie;1
meister_schafft;LindaTeuteberg;no tie;1
meister_schafft;MGrosseBroemer;weak;1
meister_schafft;MarcoBuschmann;weak;1
meister_schafft;MatthiasHauer;strong;5
meister_schafft;MiRo_SPD;weak;1
meister_schafft;PaulZiemiak;strong;1
meister_schafft;RKiesewetter;strong;1
meister_schafft;SerapGueler;strong;1
meister_schafft;Thomas_Bareiss;strong;2
meister_schafft;VriesChristoph;strong;3
meister_schafft;axel_knoerig;strong;1
meister_schafft;groehe;strong;2
meister_schafft;hahnflo;strong;1
meister_schafft;katrin_staffler;strong;1
meister_schafft;smuellermdb;strong;3
mesarosch;SebRoloff;strong;1
mesarosch;mesarosch;same person;2
michael_g_link;GydeJ;strong;3
michael_g_link;KonstantinKuhle;strong;4
michael_g_link;MarcoBuschmann;strong;1
michael_g_link;bstrasser;strong;1
michael_g_link;c_lindner;strong;8
michael_g_link;christianduerr;strong;1
michael_g_link;michael_g_link;same person;1
michael_g_link;starkwatzinger;strong;1
mischrodi;Bundeskanzler;no tie;2
mischrodi;EskenSaskia;strong;1
mischrodi;OlafScholz;strong;4
mischrodi;UliGroetsch;strong;1
mischrodi;hubertus_heil;strong;1
mseesternpauly;DanielaKluckert;strong;1
mseesternpauly;Lambsdorff;weak;1
mseesternpauly;MarcoBuschmann;strong;2
mseesternpauly;bstrasser;strong;1
mseesternpauly;c_lindner;strong;9
mseesternpauly;christianduerr;strong;1
mseesternpauly;hacker_fdp;strong;1
mseesternpauly;jensbeeck;strong;9
mseesternpauly;johannesvogel;strong;1
mueller_sepp;ArminLaschet;strong;3
mueller_sepp;BjoernSimon;strong;1
mueller_sepp;DoroBaer;strong;1
mueller_sepp;HBraun;strong;4
mueller_sepp;JM_Luczak;strong;3
mueller_sepp;JoSteiniger;strong;1
mueller_sepp;JoWadephul;strong;2
mueller_sepp;JuliaKloeckner;strong;2
mueller_sepp;Karl_Lauterbach;no tie;1
mueller_sepp;MGrosseBroemer;strong;2
mueller_sepp;MatthiasHauer;strong;2
mueller_sepp;NadineSchoen;strong;1
mueller_sepp;PaulZiemiak;strong;13
mueller_sepp;RonjaKemmer;strong;1
mueller_sepp;SerapGueler;strong;1
mueller_sepp;ThomasHeilmann;strong;1
mueller_sepp;Thomas_Bareiss;strong;2
mueller_sepp;TinoSorge;strong;1
mueller_sepp;florian_toncar;strong;1
mueller_sepp;gitta_connemann;strong;1
mueller_sepp;groehe;strong;5
mueller_sepp;hahnflo;strong;1
mueller_sepp;jensspahn;weak;15
mueller_sepp;smuellermdb;strong;2
n_roettgen;KLeikert;strong;1
n_roettgen;RKiesewetter;strong;1
n_roettgen;groehe;strong;1
nadjasthamer;CarlosKasperMdB;strong;1
nadjasthamer;CarmenWegge;weak;1
nadjasthamer;EskenSaskia;strong;1
nadjasthamer;HolgerMannLE;strong;1
nadjasthamer;JensZSPD;weak;1
nadjasthamer;Karl_Lauterbach;weak;1
nadjasthamer;LeniBreymaier;strong;2
nadjasthamer;max_lucks;no tie;1
natalie_pawlik;El_KaWeh_;not available;2
nicole_ae_bauer;DanielaKluckert;strong;1
nicole_ae_bauer;DjirSarai;strong;1
nicole_ae_bauer;EUTheurer;strong;1
nicole_ae_bauer;GydeJ;strong;2
nicole_ae_bauer;KonstantinKuhle;strong;3
nicole_ae_bauer;LindaTeuteberg;weak;3
nicole_ae_bauer;MAStrackZi;strong;1
nicole_ae_bauer;MarcoBuschmann;strong;2
nicole_ae_bauer;Otto_Fricke;weak;1
nicole_ae_bauer;PeterHeidtFDP;strong;3
nicole_ae_bauer;Wissing;strong;4
nicole_ae_bauer;bstrasser;strong;1
nicole_ae_bauer;c_lindner;strong;15
nicole_ae_bauer;christianduerr;strong;1
nicole_ae_bauer;florian_toncar;strong;1
nicole_ae_bauer;hacker_fdp;strong;1
nicole_ae_bauer;johannesvogel;strong;3
nicole_ae_bauer;ria_schroeder;strong;1
nicole_ae_bauer;starkwatzinger;strong;2
nicole_ae_bauer;th_sattelberger;strong;1
nicole_ae_bauer;torstenherbst;strong;1
nicole_ae_bauer;ulrichlechte;strong;1
ninastahr;ABaerbockArchiv;strong;2
ninastahr;AnAudretsch;strong;3
ninastahr;BriHasselmann;strong;1
ninastahr;GoeringEckardt;strong;1
ninastahr;KaiGehring;strong;4
ninastahr;Karl_Lauterbach;weak;1
ninastahr;LieblingXhain;strong;1
ninastahr;MiKellner;strong;1
ninastahr;PaulaPiechotta;strong;1
ninastahr;agnieszka_mdb;strong;1
ninastahr;fbanaszak;strong;1
ninastahr;jamila_anna;strong;1
ninastahr;janoschdahmen;strong;2
ninastahr;svenlehmann;strong;4
ninawarken;Ingmar_Jung;strong;1
ninawarken;JM_Luczak;strong;2
ninawarken;JanaSchimke;strong;1
ninawarken;KLeikert;strong;2
ninawarken;MGrosseBroemer;strong;1
ninawarken;PaulZiemiak;strong;4
ninawarken;SteffenBilger;strong;20
ninawarken;StefingerMdB;strong;1
ninawarken;Thomas_Bareiss;strong;3
ninawarken;VolkerUllrich;strong;6
ninawarken;anjaweisgerber;strong;2
ninawarken;gitta_connemann;no tie;1
ninawarken;groehe;strong;3
ninawarken;hahnflo;strong;2
ninawarken;inge_graessle;strong;1
ninawarken;olavgutting;strong;3
ninawarken;rbrinkhaus;strong;1
ninawarken;smuellermdb;strong;1
nouripour;ABaerbockArchiv;strong;3
nouripour;BriHasselmann;strong;1
nouripour;GoeringEckardt;strong;1
nouripour;JTrittin;strong;1
nouripour;KonstantinNotz;strong;2
nouripour;fbrantner;strong;1
nouripour;katdro;strong;1
nouripour;sven_kindler;strong;2
nyke_slawik;ABaerbockArchiv;weak;5
nyke_slawik;AnAudretsch;strong;1
nyke_slawik;BriHasselmann;strong;2
nyke_slawik;GansGruen;strong;1
nyke_slawik;GoeringEckardt;strong;1
nyke_slawik;Karl_Lauterbach;weak;2
nyke_slawik;KathrinAnna;strong;4
nyke_slawik;KonstantinNotz;strong;1
nyke_slawik;MiKellner;strong;3
nyke_slawik;Oliver_Krischer;strong;4
nyke_slawik;RenateKuenast;weak;1
nyke_slawik;Ricarda_Lang;strong;10
nyke_slawik;SaraNanni;strong;1
nyke_slawik;fbanaszak;strong;11
nyke_slawik;jamila_anna;strong;6
nyke_slawik;janoschdahmen;strong;1
nyke_slawik;max_lucks;strong;10
